

=== Predictions on test data ===

inst#     actual  predicted error prediction
5486     1:spam     1:spam       0.923
5487     1:spam     1:spam       0.923
5488     1:spam     1:spam       0.649
5489     1:spam     1:spam       0.923
5490     1:spam     1:spam       0.923
5491     1:spam     1:spam       0.923
5492      2:ham      2:ham       0.987
5493      2:ham      2:ham       0.897
5494     1:spam     1:spam       0.923
5495     1:spam     1:spam       0.923
5496     1:spam     1:spam       0.923
5497     1:spam     1:spam       0.923
5498     1:spam     1:spam       0.923
5499     1:spam     1:spam       0.923
5500     1:spam     1:spam       0.923
5501     1:spam     1:spam       0.923
5502     1:spam     1:spam       0.923
5503     1:spam     1:spam       0.923
5504     1:spam     1:spam       0.923
5505     1:spam     1:spam       0.923
5506     1:spam     1:spam       0.923
5507     1:spam     1:spam       0.923
5508     1:spam     1:spam       0.923
5509     1:spam     1:spam       0.923
5510     1:spam     1:spam       0.923
5511     1:spam     1:spam       0.709
5512     1:spam     1:spam       0.923
5513      2:ham      2:ham       0.799
5514      2:ham     1:spam   +   0.923
5515      2:ham      2:ham       0.994
5516      2:ham      2:ham       0.897
5517     1:spam     1:spam       0.923
5518      2:ham      2:ham       0.897
5519     1:spam     1:spam       0.923
5520     1:spam     1:spam       0.923
5521     1:spam     1:spam       0.923
5522      2:ham     1:spam   +   0.552
5523     1:spam     1:spam       0.923
5524     1:spam     1:spam       0.666
5525     1:spam     1:spam       0.923
5526     1:spam     1:spam       0.923
5527     1:spam     1:spam       0.923
5528      2:ham      2:ham       0.99
5529     1:spam     1:spam       0.923
5530      2:ham      2:ham       0.898
5531     1:spam     1:spam       0.923
5532     1:spam     1:spam       0.923
5533     1:spam     1:spam       0.923
5534     1:spam     1:spam       0.923
5535     1:spam     1:spam       0.666
5536     1:spam     1:spam       0.923
5537     1:spam     1:spam       0.923
5538     1:spam     1:spam       0.923
5539     1:spam     1:spam       0.568
5540     1:spam     1:spam       0.923
5541     1:spam     1:spam       0.568
5542     1:spam     1:spam       0.568
5543      2:ham      2:ham       0.897
5544      2:ham      2:ham       0.897
5545     1:spam     1:spam       0.923
5546     1:spam     1:spam       0.923
5547     1:spam     1:spam       0.923
5548      2:ham      2:ham       0.897
5549     1:spam     1:spam       0.666
5550     1:spam     1:spam       0.923
5551     1:spam      2:ham   +   0.801
5552      2:ham      2:ham       0.962
5553      2:ham      2:ham       0.962
5554      2:ham      2:ham       0.83
5555     1:spam     1:spam       0.923
5556     1:spam     1:spam       0.923
5557     1:spam     1:spam       0.666
5558     1:spam     1:spam       0.923
5559     1:spam     1:spam       0.923
5560     1:spam     1:spam       0.923
5561      2:ham     1:spam   +   0.923
5562      2:ham      2:ham       0.915
5563     1:spam     1:spam       0.923
5564     1:spam     1:spam       0.923
5565     1:spam     1:spam       0.923
5566     1:spam     1:spam       0.923
5567     1:spam     1:spam       0.923
5568     1:spam     1:spam       0.923
5569     1:spam     1:spam       0.923
5570     1:spam     1:spam       0.923
5571      2:ham     1:spam   +   0.568
5572     1:spam     1:spam       0.923
5573     1:spam     1:spam       0.923
5574     1:spam     1:spam       0.923
5575      2:ham      2:ham       0.897
5576     1:spam     1:spam       0.923
5577     1:spam     1:spam       0.923
5578     1:spam     1:spam       0.923
5579     1:spam     1:spam       0.923
5580     1:spam     1:spam       0.923
5581     1:spam     1:spam       0.923
5582     1:spam     1:spam       0.923
5583     1:spam     1:spam       0.923
5584     1:spam     1:spam       0.923
5585     1:spam     1:spam       0.923
5586     1:spam     1:spam       0.923
5587      2:ham      2:ham       0.897
5588      2:ham      2:ham       0.897
5589     1:spam     1:spam       0.923
5590     1:spam     1:spam       0.923
5591     1:spam     1:spam       0.923
5592     1:spam     1:spam       0.923
5593     1:spam     1:spam       0.923
5594     1:spam     1:spam       0.923
5595     1:spam     1:spam       0.923
5596     1:spam     1:spam       0.923
5597     1:spam     1:spam       0.923
5598     1:spam     1:spam       0.923
5599     1:spam     1:spam       0.923
5600      2:ham      2:ham       0.994
5601      2:ham      2:ham       0.999
5602     1:spam     1:spam       0.923
5603     1:spam     1:spam       0.923
5604     1:spam     1:spam       0.923
5605      2:ham      2:ham       0.99
5606      2:ham      2:ham       0.999
5607     1:spam     1:spam       0.923
5608     1:spam     1:spam       0.923
5609     1:spam     1:spam       0.923
5610     1:spam     1:spam       0.923
5611     1:spam     1:spam       0.923
5612     1:spam     1:spam       0.923
5613      2:ham      2:ham       0.999
5614      2:ham      2:ham       0.801
5615     1:spam      2:ham   +   0.801
5616      2:ham      2:ham       0.994
5617      2:ham      2:ham       0.642
5618      2:ham      2:ham       0.998
5619     1:spam     1:spam       0.923
5620     1:spam     1:spam       0.923
5621     1:spam     1:spam       0.923
5622      2:ham      2:ham       0.969
5623     1:spam     1:spam       0.923
5624      2:ham      2:ham       0.999
5625     1:spam     1:spam       0.923
5626     1:spam     1:spam       0.923
5627      2:ham     1:spam   +   0.923
5628     1:spam     1:spam       0.923
5629     1:spam     1:spam       0.923
5630     1:spam     1:spam       0.923
5631     1:spam     1:spam       0.923
5632     1:spam     1:spam       0.923
5633     1:spam     1:spam       0.923
5634      2:ham      2:ham       0.994
5635      2:ham      2:ham       0.897
5636      2:ham      2:ham       0.897
5637      2:ham      2:ham       0.897
5638      2:ham      2:ham       0.985
5639     1:spam     1:spam       0.923
5640     1:spam     1:spam       0.923
5641      2:ham      2:ham       0.999
5642     1:spam     1:spam       0.923
5643      2:ham      2:ham       0.99
5644     1:spam     1:spam       0.923
5645     1:spam     1:spam       0.923
5646     1:spam     1:spam       0.923
5647      2:ham      2:ham       0.99
5648     1:spam     1:spam       0.923
5649      2:ham      2:ham       0.915
5650     1:spam     1:spam       0.923
5651     1:spam     1:spam       0.923
5652     1:spam     1:spam       0.923
5653      2:ham      2:ham       0.994
5654     1:spam     1:spam       0.923
5655     1:spam     1:spam       0.923
5656     1:spam     1:spam       0.923
5657      2:ham      2:ham       0.915
5658     1:spam     1:spam       0.923
5659     1:spam     1:spam       0.616
5660     1:spam     1:spam       0.552
5661     1:spam     1:spam       0.616
5662     1:spam     1:spam       0.552
5663      2:ham      2:ham       0.999
5664     1:spam     1:spam       0.923
5665      2:ham     1:spam   +   0.923
5666      2:ham     1:spam   +   0.923
5667     1:spam     1:spam       0.923
5668     1:spam     1:spam       0.923
5669     1:spam     1:spam       0.923
5670      2:ham      2:ham       0.99
5671      2:ham      2:ham       0.99
5672     1:spam     1:spam       0.923
5673     1:spam     1:spam       0.923
5674      2:ham      2:ham       0.897
5675     1:spam     1:spam       0.923
5676      2:ham      2:ham       0.897
5677      2:ham      2:ham       0.897
5678     1:spam     1:spam       0.923
5679      2:ham     1:spam   +   0.923
5680     1:spam     1:spam       0.923
5681     1:spam     1:spam       0.923
5682      2:ham      2:ham       0.99
5683      2:ham     1:spam   +   0.923
5684     1:spam     1:spam       0.923
5685     1:spam     1:spam       0.923
5686     1:spam     1:spam       0.923
5687      2:ham     1:spam   +   0.923
5688     1:spam     1:spam       0.923
5689     1:spam     1:spam       0.552
5690     1:spam     1:spam       0.923
5691     1:spam     1:spam       0.552
5692     1:spam     1:spam       0.923
5693     1:spam     1:spam       0.923
5694     1:spam     1:spam       0.923
5695      2:ham      2:ham       0.945
5696      2:ham     1:spam   +   0.568
5697      2:ham      2:ham       0.897
5698     1:spam     1:spam       0.923
5699      2:ham      2:ham       0.99
5700     1:spam     1:spam       0.923
5701     1:spam     1:spam       0.923
5702     1:spam     1:spam       0.923
5703     1:spam     1:spam       0.923
5704     1:spam     1:spam       0.923
5705     1:spam     1:spam       0.923
5706     1:spam     1:spam       0.923
5707     1:spam     1:spam       0.923
5708     1:spam     1:spam       0.923
5709      2:ham      2:ham       0.945
5710     1:spam     1:spam       0.923
5711     1:spam     1:spam       0.923
5712     1:spam     1:spam       0.616
5713     1:spam     1:spam       0.923
5714     1:spam      2:ham   +   0.799
5715     1:spam      2:ham   +   0.799
5716     1:spam     1:spam       0.923
5717     1:spam     1:spam       0.923
5718     1:spam     1:spam       0.923
5719     1:spam     1:spam       0.923
5720      2:ham      2:ham       0.994
5721     1:spam     1:spam       0.923
5722     1:spam     1:spam       0.923
5723     1:spam     1:spam       0.923
5724     1:spam     1:spam       0.666
5725     1:spam     1:spam       0.923
5726     1:spam     1:spam       0.923
5727     1:spam     1:spam       0.923
5728      2:ham      2:ham       0.915
5729     1:spam     1:spam       0.666
5730      2:ham      2:ham       0.897
5731     1:spam     1:spam       0.709
5732      2:ham     1:spam   +   0.552
5733     1:spam     1:spam       0.923
5734      2:ham      2:ham       0.915
5735     1:spam     1:spam       0.923
5736     1:spam     1:spam       0.923
5737     1:spam     1:spam       0.923
5738     1:spam     1:spam       0.552
5739     1:spam     1:spam       0.923
5740     1:spam     1:spam       0.923
5741     1:spam     1:spam       0.923
5742     1:spam     1:spam       0.923
5743      2:ham      2:ham       0.99
5744      2:ham      2:ham       0.915
5745     1:spam     1:spam       0.923
5746     1:spam     1:spam       0.923
5747     1:spam     1:spam       0.923
5748     1:spam     1:spam       0.923
5749      2:ham     1:spam   +   0.71
5750     1:spam     1:spam       0.616
5751      2:ham      2:ham       1
5752      2:ham      2:ham       0.915
5753     1:spam     1:spam       0.923
5754     1:spam     1:spam       0.923
5755     1:spam     1:spam       0.923
5756      2:ham     1:spam   +   0.568
5757      2:ham      2:ham       0.829
5758      2:ham      2:ham       0.998
5759     1:spam     1:spam       0.923
5760     1:spam     1:spam       0.923
5761     1:spam     1:spam       0.709
5762     1:spam     1:spam       0.649
5763      2:ham      2:ham       0.962
5764      2:ham      2:ham       0.99
5765     1:spam     1:spam       0.923
5766     1:spam     1:spam       0.923
5767     1:spam     1:spam       0.568
5768     1:spam     1:spam       0.923
5769     1:spam     1:spam       0.923
5770      2:ham      2:ham       0.99
5771     1:spam     1:spam       0.923
5772     1:spam     1:spam       0.923
5773     1:spam     1:spam       0.923
5774     1:spam     1:spam       0.923
5775     1:spam     1:spam       0.923
5776     1:spam     1:spam       0.923
5777     1:spam     1:spam       0.923
5778     1:spam     1:spam       0.923
5779     1:spam     1:spam       0.923
5780     1:spam     1:spam       0.923
5781     1:spam     1:spam       0.923
5782     1:spam     1:spam       0.923
5783     1:spam     1:spam       0.923
5784     1:spam     1:spam       0.923
5785     1:spam     1:spam       0.923
5786     1:spam     1:spam       0.923
5787     1:spam     1:spam       0.923
5788     1:spam     1:spam       0.923
5789     1:spam     1:spam       0.923
5790      2:ham      2:ham       0.99
5791     1:spam     1:spam       0.923
5792     1:spam     1:spam       0.923
5793     1:spam     1:spam       0.923
5794     1:spam     1:spam       0.923
5795     1:spam     1:spam       0.923
5796     1:spam     1:spam       0.923
5797     1:spam     1:spam       0.923
5798     1:spam     1:spam       0.923
5799     1:spam     1:spam       0.923
5800     1:spam     1:spam       0.923
5801     1:spam     1:spam       0.923
5802     1:spam     1:spam       0.923
5803     1:spam     1:spam       0.923
5804     1:spam     1:spam       0.923
5805     1:spam     1:spam       0.923
5806     1:spam     1:spam       0.923
5807     1:spam     1:spam       0.923
5808     1:spam     1:spam       0.923
5809      2:ham      2:ham       0.897
5810     1:spam     1:spam       0.923
5811     1:spam     1:spam       0.923
5812     1:spam     1:spam       0.923
5813      2:ham      2:ham       0.99
5814     1:spam     1:spam       0.923
5815     1:spam     1:spam       0.923
5816     1:spam     1:spam       0.923
5817     1:spam     1:spam       0.923
5818     1:spam     1:spam       0.923
5819     1:spam     1:spam       0.923
5820     1:spam     1:spam       0.923
5821      2:ham     1:spam   +   0.923
5822     1:spam     1:spam       0.923
5823     1:spam     1:spam       0.923
5824     1:spam     1:spam       0.923
5825      2:ham      2:ham       0.987
5826     1:spam     1:spam       0.923
5827      2:ham      2:ham       0.99
5828     1:spam     1:spam       0.923
5829      2:ham      2:ham       0.915
5830     1:spam     1:spam       0.923
5831     1:spam     1:spam       0.923
5832     1:spam     1:spam       0.923
5833      2:ham      2:ham       0.915
5834      2:ham      2:ham       0.915
5835     1:spam     1:spam       0.923
5836     1:spam     1:spam       0.923
5837     1:spam     1:spam       0.923
5838     1:spam     1:spam       0.923
5839     1:spam     1:spam       0.923
5840     1:spam     1:spam       0.923
5841     1:spam     1:spam       0.923
5842      2:ham      2:ham       0.99
5843      2:ham      2:ham       0.99
5844     1:spam     1:spam       0.923
5845     1:spam     1:spam       0.923
5846     1:spam     1:spam       0.923
5847      2:ham      2:ham       0.99
5848      2:ham      2:ham       0.99
5849      2:ham      2:ham       0.999
5850     1:spam     1:spam       0.923
5851     1:spam     1:spam       0.923
5852     1:spam     1:spam       0.923
5853      2:ham      2:ham       0.99
5854     1:spam     1:spam       0.923
5855     1:spam     1:spam       0.923
5856     1:spam     1:spam       0.923
5857      2:ham      2:ham       0.999
5858      2:ham      2:ham       0.799
5859      2:ham      2:ham       0.799
5860     1:spam     1:spam       0.923
5861     1:spam     1:spam       0.923
5862     1:spam     1:spam       0.923
5863     1:spam     1:spam       0.923
5864      2:ham     1:spam   +   0.923
5865     1:spam     1:spam       0.616
5866     1:spam     1:spam       0.923
5867     1:spam     1:spam       0.923
5868      2:ham      2:ham       0.787
5869      2:ham      2:ham       0.915
5870     1:spam     1:spam       0.923
5871      2:ham      2:ham       0.915
5872     1:spam     1:spam       0.923
5873      2:ham     1:spam   +   0.573
5874      2:ham      2:ham       0.915
5875      2:ham      2:ham       0.799
5876      2:ham     1:spam   +   0.923
5877      2:ham     1:spam   +   0.649
5878     1:spam     1:spam       0.923
5879      2:ham      2:ham       0.994
5880      2:ham      2:ham       0.999
5881     1:spam     1:spam       0.923
5882     1:spam     1:spam       0.923
5883     1:spam     1:spam       0.923
5884      2:ham      2:ham       0.999
5885      2:ham      2:ham       0.915
5886      2:ham      2:ham       0.999
5887     1:spam     1:spam       0.923
5888      2:ham     1:spam   +   0.923
5889     1:spam     1:spam       0.923
5890      2:ham      2:ham       0.915
5891      2:ham      2:ham       0.994
5892     1:spam     1:spam       0.923
5893     1:spam     1:spam       0.923
5894     1:spam     1:spam       0.923
5895     1:spam     1:spam       0.923
5896     1:spam     1:spam       0.923
5897     1:spam     1:spam       0.923
5898     1:spam     1:spam       0.923
5899     1:spam     1:spam       0.923
5900     1:spam     1:spam       0.923
5901     1:spam     1:spam       0.923
5902     1:spam     1:spam       0.923
5903      2:ham      2:ham       0.897
5904     1:spam     1:spam       0.649
5905     1:spam     1:spam       0.923
5906     1:spam     1:spam       0.568
5907     1:spam     1:spam       0.923
5908      2:ham      2:ham       0.897
5909     1:spam     1:spam       0.923
5910      2:ham      2:ham       0.998
5911     1:spam     1:spam       0.923
5912     1:spam     1:spam       0.923
5913      2:ham      2:ham       0.96
5914     1:spam     1:spam       0.923
5915      2:ham      2:ham       0.998
5916     1:spam     1:spam       0.923
5917     1:spam     1:spam       0.923
5918     1:spam     1:spam       0.923
5919     1:spam     1:spam       0.923
5920     1:spam     1:spam       0.923
5921     1:spam     1:spam       0.923
5922     1:spam     1:spam       0.923
5923     1:spam     1:spam       0.923
5924     1:spam     1:spam       0.923
5925      2:ham      2:ham       0.967
5926     1:spam     1:spam       0.923
5927     1:spam     1:spam       0.923
5928     1:spam     1:spam       0.923
5929     1:spam     1:spam       0.923
5930     1:spam     1:spam       0.923
5931     1:spam     1:spam       0.923
5932     1:spam     1:spam       0.709
5933     1:spam     1:spam       0.923
5934     1:spam     1:spam       0.616
5935      2:ham      2:ham       0.987
5936      2:ham      2:ham       0.999
5937     1:spam     1:spam       0.923
5938     1:spam     1:spam       0.923
5939     1:spam     1:spam       0.923
5940     1:spam     1:spam       0.923
5941     1:spam     1:spam       0.666
5942     1:spam     1:spam       0.923
5943     1:spam     1:spam       0.923
5944     1:spam     1:spam       0.923
5945     1:spam     1:spam       0.923
5946     1:spam     1:spam       0.923
5947      2:ham      2:ham       0.915
5948      2:ham     1:spam   +   0.709
5949     1:spam     1:spam       0.923
5950     1:spam     1:spam       0.923
5951      2:ham      2:ham       0.915
5952     1:spam     1:spam       0.923
5953     1:spam     1:spam       0.923
5954     1:spam     1:spam       0.923
5955      2:ham      2:ham       0.998
5956      2:ham      2:ham       0.915
5957     1:spam     1:spam       0.923
5958     1:spam     1:spam       0.923
5959      2:ham      2:ham       0.915
5960     1:spam     1:spam       0.923
5961      2:ham      2:ham       0.999
5962     1:spam     1:spam       0.923
5963      2:ham      2:ham       0.915
5964     1:spam     1:spam       0.923
5965     1:spam     1:spam       0.923
5966     1:spam     1:spam       0.552
5967     1:spam     1:spam       0.923
5968     1:spam     1:spam       0.552
5969     1:spam     1:spam       0.923
5970     1:spam     1:spam       0.923
5971      2:ham      2:ham       0.99
5972     1:spam     1:spam       0.923
5973     1:spam     1:spam       0.923
5974      2:ham      2:ham       0.915
5975     1:spam     1:spam       0.923
5976     1:spam     1:spam       0.923
5977      2:ham      2:ham       0.967
5978      2:ham     1:spam   +   0.923
5979      2:ham     1:spam   +   0.923
5980     1:spam     1:spam       0.923
5981     1:spam     1:spam       0.923
5982     1:spam     1:spam       0.923
5983     1:spam     1:spam       0.649
5984     1:spam     1:spam       0.552
5985     1:spam     1:spam       0.923
5986      2:ham      2:ham       0.99
5987     1:spam     1:spam       0.923
5988      2:ham      2:ham       0.99
5989     1:spam     1:spam       0.923
5990     1:spam     1:spam       0.568
5991     1:spam     1:spam       0.568
5992      2:ham      2:ham       0.915
5993      2:ham     1:spam   +   0.568
5994     1:spam     1:spam       0.923
5995     1:spam      2:ham   +   0.799
5996     1:spam     1:spam       0.923
5997      2:ham      2:ham       0.99
5998     1:spam     1:spam       0.923
5999      2:ham     1:spam   +   0.568
6000      2:ham      2:ham       0.799
6001     1:spam     1:spam       0.923
6002     1:spam     1:spam       0.923
6003     1:spam     1:spam       0.923
6004     1:spam     1:spam       0.923
6005     1:spam     1:spam       0.923
6006     1:spam     1:spam       0.923
6007     1:spam     1:spam       0.923
6008     1:spam     1:spam       0.923
6009     1:spam     1:spam       0.923
6010     1:spam     1:spam       0.923
6011     1:spam     1:spam       0.923
6012      2:ham      2:ham       0.915
6013      2:ham      2:ham       0.999
6014     1:spam     1:spam       0.616
6015     1:spam     1:spam       0.616
6016      2:ham      2:ham       0.987
6017     1:spam     1:spam       0.923
6018     1:spam     1:spam       0.923
6019     1:spam     1:spam       0.923
6020      2:ham      2:ham       0.915
6021     1:spam     1:spam       0.649
6022      2:ham      2:ham       1
6023     1:spam     1:spam       0.923
6024     1:spam     1:spam       0.923
6025     1:spam     1:spam       0.923
6026      2:ham      2:ham       0.99
6027     1:spam     1:spam       0.923
6028     1:spam     1:spam       0.923
6029      2:ham      2:ham       0.642
6030      2:ham     1:spam   +   0.573
6031      2:ham     1:spam   +   0.573
6032      2:ham      2:ham       0.726
6033      2:ham      2:ham       0.915
6034     1:spam     1:spam       0.923
6035      2:ham      2:ham       0.994
6036      2:ham      2:ham       0.994
6037     1:spam     1:spam       0.923
6038     1:spam     1:spam       0.923
6039     1:spam     1:spam       0.923
6040      2:ham      2:ham       0.915
6041     1:spam     1:spam       0.923
6042     1:spam     1:spam       0.923
6043      2:ham      2:ham       0.945
6044      2:ham      2:ham       0.99
6045     1:spam     1:spam       0.923
6046     1:spam     1:spam       0.923
6047      2:ham      2:ham       0.915
6048      2:ham     1:spam   +   0.552
6049     1:spam     1:spam       0.923
6050      2:ham      2:ham       0.99
6051      2:ham      2:ham       0.994
6052      2:ham      2:ham       0.857
6053     1:spam     1:spam       0.923
6054     1:spam     1:spam       0.923
6055      2:ham      2:ham       0.999
6056      2:ham     1:spam   +   0.649
6057     1:spam     1:spam       0.923
6058      2:ham      2:ham       0.915
6059     1:spam     1:spam       0.923
6060     1:spam     1:spam       0.923
6061     1:spam     1:spam       0.923
6062     1:spam     1:spam       0.923
6063     1:spam     1:spam       0.923
6064     1:spam     1:spam       0.923
6065      2:ham      2:ham       0.999
6066      2:ham      2:ham       0.999
6067     1:spam     1:spam       0.923
6068     1:spam     1:spam       0.923
6069     1:spam     1:spam       0.923
6070      2:ham      2:ham       0.642
6071     1:spam     1:spam       0.616
6072      2:ham     1:spam   +   0.923
6073      2:ham      2:ham       0.999
6074     1:spam     1:spam       0.923
6075     1:spam     1:spam       0.923
6076     1:spam     1:spam       0.923
6077     1:spam     1:spam       0.923
6078     1:spam     1:spam       0.923
6079     1:spam     1:spam       0.923
6080     1:spam     1:spam       0.923
6081     1:spam     1:spam       0.616
6082     1:spam     1:spam       0.709
6083     1:spam     1:spam       0.923
6084      2:ham      2:ham       0.915
6085     1:spam     1:spam       0.666
6086     1:spam     1:spam       0.923
6087      2:ham     1:spam   +   0.552
6088     1:spam     1:spam       0.923
6089     1:spam     1:spam       0.923
6090     1:spam     1:spam       0.923
6091      2:ham      2:ham       0.994
6092      2:ham      2:ham       0.945
6093     1:spam     1:spam       0.923
6094      2:ham      2:ham       0.83
6095     1:spam     1:spam       0.923
6096     1:spam     1:spam       0.923
6097      2:ham      2:ham       0.99
6098      2:ham      2:ham       0.99
6099     1:spam     1:spam       0.923
6100     1:spam     1:spam       0.923
6101     1:spam     1:spam       0.923
6102      2:ham      2:ham       0.99
6103      2:ham      2:ham       0.799
6104      2:ham      2:ham       0.799
6105      2:ham      2:ham       0.99
6106     1:spam     1:spam       0.923
6107     1:spam     1:spam       0.923
6108     1:spam     1:spam       0.552
6109     1:spam     1:spam       0.923
6110      2:ham      2:ham       0.99
6111      2:ham      2:ham       0.994
6112     1:spam     1:spam       0.923
6113     1:spam     1:spam       0.923
6114     1:spam     1:spam       0.923
6115      2:ham     1:spam   +   0.573
6116      2:ham      2:ham       0.83
6117      2:ham     1:spam   +   0.923
6118     1:spam     1:spam       0.923
6119     1:spam     1:spam       0.923
6120     1:spam     1:spam       0.923
6121     1:spam     1:spam       0.923
6122      2:ham      2:ham       0.915
6123     1:spam     1:spam       0.923
6124      2:ham      2:ham       0.915
6125     1:spam     1:spam       0.616
6126     1:spam     1:spam       0.923
6127      2:ham     1:spam   +   0.923
6128     1:spam     1:spam       0.923
6129     1:spam     1:spam       0.923
6130     1:spam     1:spam       0.923
6131      2:ham      2:ham       0.999
6132     1:spam     1:spam       0.923
6133     1:spam     1:spam       0.923
6134      2:ham      2:ham       0.999
6135     1:spam     1:spam       0.923
6136     1:spam     1:spam       0.923
6137     1:spam     1:spam       0.923
6138      2:ham     1:spam   +   0.568
6139     1:spam     1:spam       0.923
6140     1:spam     1:spam       0.923
6141     1:spam     1:spam       0.923
6142     1:spam     1:spam       0.923
6143     1:spam     1:spam       0.923
6144      2:ham      2:ham       0.994
6145     1:spam     1:spam       0.923
6146      2:ham      2:ham       0.897
6147     1:spam     1:spam       0.923
6148     1:spam     1:spam       0.923
6149     1:spam     1:spam       0.923
6150     1:spam     1:spam       0.923
6151     1:spam     1:spam       0.923
6152      2:ham      2:ham       1
6153      2:ham      2:ham       0.799
6154     1:spam     1:spam       0.923
6155     1:spam     1:spam       0.923
6156     1:spam     1:spam       0.923
6157     1:spam     1:spam       0.568
6158     1:spam     1:spam       0.568
6159     1:spam     1:spam       0.568
6160     1:spam     1:spam       0.923
6161      2:ham      2:ham       0.999
6162     1:spam     1:spam       0.568
6163     1:spam     1:spam       0.568
6164     1:spam     1:spam       0.923
6165     1:spam     1:spam       0.568
6166     1:spam     1:spam       0.923
6167     1:spam     1:spam       0.923
6168      2:ham      2:ham       0.999
6169     1:spam     1:spam       0.923
6170     1:spam     1:spam       0.923
6171     1:spam     1:spam       0.923
6172     1:spam     1:spam       0.923
6173     1:spam     1:spam       0.923
6174     1:spam     1:spam       0.923
6175     1:spam     1:spam       0.923
6176     1:spam     1:spam       0.923
6177     1:spam     1:spam       0.923
6178     1:spam     1:spam       0.923
6179     1:spam     1:spam       0.923
6180      2:ham      2:ham       0.897
6181     1:spam     1:spam       0.923
6182     1:spam     1:spam       0.923
6183     1:spam     1:spam       0.923
6184     1:spam     1:spam       0.923
6185     1:spam     1:spam       0.666
6186      2:ham      2:ham       0.799
6187      2:ham      2:ham       0.945
6188     1:spam     1:spam       0.923
6189     1:spam     1:spam       0.923
6190     1:spam     1:spam       0.649
6191     1:spam     1:spam       0.923
6192     1:spam     1:spam       0.923
6193     1:spam     1:spam       0.923
6194     1:spam     1:spam       0.923
6195      2:ham      2:ham       0.999
6196     1:spam     1:spam       0.709
6197     1:spam     1:spam       0.923
6198      2:ham      2:ham       0.915
6199     1:spam     1:spam       0.923
6200     1:spam     1:spam       0.923
6201     1:spam     1:spam       0.923
6202     1:spam     1:spam       0.923
6203     1:spam     1:spam       0.923
6204     1:spam     1:spam       0.923
6205     1:spam     1:spam       0.923
6206      2:ham      2:ham       0.999
6207     1:spam     1:spam       0.923
6208     1:spam     1:spam       0.923
6209      2:ham      2:ham       0.99
6210      2:ham      2:ham       0.995
6211      2:ham      2:ham       0.995
6212      2:ham      2:ham       0.999
6213     1:spam     1:spam       0.923
6214     1:spam     1:spam       0.923
6215      2:ham     1:spam   +   0.573
6216      2:ham      2:ham       0.994
6217      2:ham     1:spam   +   0.573
6218     1:spam     1:spam       0.923
6219     1:spam     1:spam       0.923
6220      2:ham      2:ham       1
6221     1:spam     1:spam       0.923
6222     1:spam     1:spam       0.923
6223     1:spam     1:spam       0.923
6224      2:ham      2:ham       0.999
6225      2:ham      2:ham       0.83
6226      2:ham      2:ham       0.99
6227     1:spam     1:spam       0.923
6228     1:spam     1:spam       0.923
6229     1:spam     1:spam       0.923
6230     1:spam     1:spam       0.923
6231      2:ham      2:ham       0.915
6232      2:ham      2:ham       0.942
6233      2:ham      2:ham       0.99
6234      2:ham      2:ham       0.999
6235     1:spam     1:spam       0.709
6236     1:spam     1:spam       0.923
6237      2:ham      2:ham       0.897
6238      2:ham      2:ham       0.897
6239     1:spam     1:spam       0.923
6240     1:spam     1:spam       0.923
6241     1:spam     1:spam       0.923
6242      2:ham      2:ham       0.726
6243     1:spam     1:spam       0.923
6244     1:spam     1:spam       0.923
6245     1:spam     1:spam       0.923
6246      2:ham     1:spam   +   0.923
6247     1:spam     1:spam       0.923
6248     1:spam     1:spam       0.923
6249     1:spam     1:spam       0.923
6250     1:spam     1:spam       0.923
6251     1:spam     1:spam       0.923
6252     1:spam     1:spam       0.923
6253     1:spam     1:spam       0.616
6254     1:spam     1:spam       0.923
6255     1:spam     1:spam       0.923
6256      2:ham      2:ham       0.998
6257      2:ham     1:spam   +   0.923
6258      2:ham      2:ham       0.994
6259     1:spam     1:spam       0.923
6260     1:spam     1:spam       0.923
6261      2:ham      2:ham       0.99
6262     1:spam     1:spam       0.923
6263     1:spam     1:spam       0.923
6264     1:spam     1:spam       0.923
6265     1:spam     1:spam       0.923
6266      2:ham     1:spam   +   0.923
6267      2:ham      2:ham       0.897
6268     1:spam     1:spam       0.568
6269     1:spam     1:spam       0.923
6270      2:ham      2:ham       0.999
6271      2:ham      2:ham       0.987
6272     1:spam     1:spam       0.649
6273     1:spam     1:spam       0.923
6274     1:spam     1:spam       0.923
6275      2:ham      2:ham       0.999
6276      2:ham      2:ham       0.92
6277     1:spam     1:spam       0.923
6278     1:spam     1:spam       0.923
6279     1:spam     1:spam       0.923
6280     1:spam     1:spam       0.923
6281     1:spam     1:spam       0.923
6282     1:spam     1:spam       0.923
6283     1:spam      2:ham   +   0.799
6284     1:spam     1:spam       0.923
6285     1:spam     1:spam       0.923
6286     1:spam     1:spam       0.923
6287     1:spam     1:spam       0.923
6288     1:spam     1:spam       0.923
6289     1:spam     1:spam       0.923
6290      2:ham      2:ham       0.897
6291      2:ham      2:ham       0.897
6292      2:ham      2:ham       0.897
6293      2:ham      2:ham       0.897
6294     1:spam     1:spam       0.923
6295     1:spam     1:spam       0.923
6296     1:spam     1:spam       0.923
6297     1:spam     1:spam       0.923
6298     1:spam     1:spam       0.923
6299      2:ham      2:ham       0.987
6300     1:spam     1:spam       0.923
6301     1:spam     1:spam       0.923
