Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
6062     1:spam     1:spam       0.926
6063     1:spam     1:spam       0.926
6064     1:spam     1:spam       0.926
6065      2:ham      2:ham       0.999
6066      2:ham      2:ham       0.999
6067     1:spam     1:spam       0.926
6068     1:spam     1:spam       0.926
6069     1:spam     1:spam       0.926
6070      2:ham      2:ham       0.631
6071     1:spam     1:spam       0.674
6072      2:ham     1:spam   +   0.926
6073      2:ham      2:ham       0.999
6074     1:spam     1:spam       0.926
6075     1:spam     1:spam       0.926
6076     1:spam     1:spam       0.926
6077     1:spam     1:spam       0.926
6078     1:spam     1:spam       0.926
6079     1:spam     1:spam       0.926
6080     1:spam     1:spam       0.926
6081     1:spam     1:spam       0.926
6082     1:spam     1:spam       0.926
6083     1:spam     1:spam       0.926
6084      2:ham      2:ham       0.911
6085     1:spam     1:spam       0.677
6086     1:spam     1:spam       0.926
6087      2:ham     1:spam   +   0.564
6088     1:spam     1:spam       0.926
6089     1:spam     1:spam       0.926
6090     1:spam     1:spam       0.926
6091      2:ham      2:ham       0.993
6092      2:ham      2:ham       0.943
6093     1:spam     1:spam       0.926
6094      2:ham      2:ham       0.976
6095     1:spam     1:spam       0.926
6096     1:spam     1:spam       0.926
6097      2:ham      2:ham       0.989
6098      2:ham      2:ham       0.989
6099     1:spam     1:spam       0.926
6100     1:spam     1:spam       0.926
6101     1:spam     1:spam       0.926
6102      2:ham      2:ham       0.989
6103      2:ham      2:ham       0.824
6104      2:ham      2:ham       0.824
6105      2:ham      2:ham       0.989
6106     1:spam     1:spam       0.926
6107     1:spam     1:spam       0.926
6108     1:spam     1:spam       0.564
6109     1:spam     1:spam       0.926
6110      2:ham      2:ham       0.989
6111      2:ham      2:ham       0.993
6112     1:spam     1:spam       0.926
6113     1:spam     1:spam       0.926
6114     1:spam     1:spam       0.926
6115      2:ham     1:spam   +   0.591
6116      2:ham      2:ham       0.976
6117      2:ham     1:spam   +   0.926
6118     1:spam     1:spam       0.926
6119     1:spam     1:spam       0.926
6120     1:spam     1:spam       0.926
6121     1:spam     1:spam       0.926
6122      2:ham      2:ham       0.911
6123     1:spam     1:spam       0.926
6124      2:ham      2:ham       0.911
6125     1:spam     1:spam       0.926
6126     1:spam     1:spam       0.926
6127      2:ham     1:spam   +   0.926
6128     1:spam     1:spam       0.926
6129     1:spam     1:spam       0.926
6130     1:spam     1:spam       0.926
6131      2:ham      2:ham       0.999
6132     1:spam     1:spam       0.926
6133     1:spam     1:spam       0.926
6134      2:ham      2:ham       0.999
6135     1:spam     1:spam       0.926
6136     1:spam     1:spam       0.926
6137     1:spam     1:spam       0.926
6138      2:ham     1:spam   +   0.58
6139     1:spam     1:spam       0.926
6140     1:spam     1:spam       0.926
6141     1:spam     1:spam       0.926
6142     1:spam     1:spam       0.926
6143     1:spam     1:spam       0.926
6144      2:ham      2:ham       0.993
6145     1:spam     1:spam       0.926
6146      2:ham      2:ham       0.899
6147     1:spam     1:spam       0.926
6148     1:spam     1:spam       0.926
6149     1:spam     1:spam       0.926
6150     1:spam     1:spam       0.926
6151     1:spam     1:spam       0.926
6152      2:ham      2:ham       1
6153      2:ham      2:ham       0.824
6154     1:spam     1:spam       0.926
6155     1:spam     1:spam       0.926
6156     1:spam     1:spam       0.926
6157     1:spam     1:spam       0.58
6158     1:spam     1:spam       0.58
6159     1:spam     1:spam       0.58
6160     1:spam     1:spam       0.926
6161      2:ham      2:ham       0.999
6162     1:spam     1:spam       0.58
6163     1:spam     1:spam       0.58
6164     1:spam     1:spam       0.926
6165     1:spam     1:spam       0.58
6166     1:spam     1:spam       0.926
6167     1:spam     1:spam       0.926
6168      2:ham      2:ham       0.999
6169     1:spam     1:spam       0.926
6170     1:spam     1:spam       0.926
6171     1:spam     1:spam       0.926
6172     1:spam     1:spam       0.926
6173     1:spam     1:spam       0.926
6174     1:spam     1:spam       0.926
6175     1:spam     1:spam       0.926
6176     1:spam     1:spam       0.926
6177     1:spam     1:spam       0.926
6178     1:spam     1:spam       0.926
6179     1:spam     1:spam       0.926
6180      2:ham      2:ham       0.899
6181     1:spam     1:spam       0.926
6182     1:spam     1:spam       0.926
6183     1:spam     1:spam       0.926
6184     1:spam     1:spam       0.926
6185     1:spam     1:spam       0.677
6186      2:ham      2:ham       0.953
6187      2:ham      2:ham       0.943
6188     1:spam     1:spam       0.926
6189     1:spam     1:spam       0.926
6190     1:spam     1:spam       0.658
6191     1:spam     1:spam       0.926
6192     1:spam     1:spam       0.926
6193     1:spam     1:spam       0.926
6194     1:spam     1:spam       0.926
6195      2:ham      2:ham       0.999
6196     1:spam     1:spam       0.926
6197     1:spam     1:spam       0.926
6198      2:ham      2:ham       0.911
6199     1:spam     1:spam       0.926
6200     1:spam     1:spam       0.926
6201     1:spam     1:spam       0.926
6202     1:spam     1:spam       0.926
6203     1:spam     1:spam       0.926
6204     1:spam     1:spam       0.926
6205     1:spam     1:spam       0.926
6206      2:ham      2:ham       0.999
6207     1:spam     1:spam       0.926
6208     1:spam     1:spam       0.926
6209      2:ham      2:ham       0.989
6210      2:ham      2:ham       0.968
6211      2:ham      2:ham       0.834
6212      2:ham      2:ham       0.999
6213     1:spam     1:spam       0.926
6214     1:spam     1:spam       0.926
6215      2:ham     1:spam   +   0.591
6216      2:ham      2:ham       0.993
6217      2:ham     1:spam   +   0.591
6218     1:spam     1:spam       0.926
6219     1:spam     1:spam       0.926
6220      2:ham      2:ham       1
6221     1:spam     1:spam       0.926
6222     1:spam     1:spam       0.926
6223     1:spam     1:spam       0.926
6224      2:ham      2:ham       0.999
6225      2:ham      2:ham       0.976
6226      2:ham      2:ham       0.989
6227     1:spam     1:spam       0.926
6228     1:spam     1:spam       0.926
6229     1:spam     1:spam       0.926
6230     1:spam     1:spam       0.674
6231      2:ham      2:ham       0.911
6232      2:ham      2:ham       0.993
6233      2:ham      2:ham       0.989
6234      2:ham      2:ham       0.999
6235     1:spam     1:spam       0.926
6236     1:spam     1:spam       0.926
6237      2:ham      2:ham       0.899
6238      2:ham      2:ham       0.899
6239     1:spam     1:spam       0.926
6240     1:spam     1:spam       0.926
6241     1:spam     1:spam       0.926
6242      2:ham     1:spam   +   0.658
6243     1:spam     1:spam       0.926
6244     1:spam     1:spam       0.926
6245     1:spam     1:spam       0.926
6246      2:ham     1:spam   +   0.926
6247     1:spam     1:spam       0.926
6248     1:spam     1:spam       0.926
6249     1:spam     1:spam       0.926
6250     1:spam     1:spam       0.674
6251     1:spam     1:spam       0.926
6252     1:spam     1:spam       0.926
6253     1:spam     1:spam       0.926
6254     1:spam     1:spam       0.926
6255     1:spam     1:spam       0.926
6256      2:ham      2:ham       0.998
6257      2:ham     1:spam   +   0.591
6258      2:ham      2:ham       0.993
6259     1:spam     1:spam       0.926
6260     1:spam     1:spam       0.926
6261      2:ham      2:ham       0.989
6262     1:spam     1:spam       0.926
6263     1:spam     1:spam       0.926
6264     1:spam     1:spam       0.926
6265     1:spam     1:spam       0.926
6266      2:ham     1:spam   +   0.926
6267      2:ham      2:ham       0.899
6268     1:spam     1:spam       0.58
6269     1:spam     1:spam       0.926
6270      2:ham      2:ham       0.999
6271      2:ham      2:ham       0.988
6272     1:spam     1:spam       0.658
6273     1:spam     1:spam       0.926
6274     1:spam     1:spam       0.926
6275      2:ham      2:ham       0.999
6276      2:ham      2:ham       0.918
6277     1:spam     1:spam       0.926
6278     1:spam     1:spam       0.926
6279     1:spam     1:spam       0.926
6280     1:spam     1:spam       0.926
6281     1:spam     1:spam       0.926
6282     1:spam     1:spam       0.926
6283     1:spam     1:spam       0.564
6284     1:spam     1:spam       0.926
6285     1:spam     1:spam       0.926
6286     1:spam     1:spam       0.926
6287     1:spam     1:spam       0.926
6288     1:spam     1:spam       0.926
6289     1:spam     1:spam       0.926
6290      2:ham      2:ham       0.899
6291      2:ham      2:ham       0.899
6292      2:ham      2:ham       0.899
6293      2:ham      2:ham       0.899
6294     1:spam     1:spam       0.926
6295     1:spam     1:spam       0.926
6296     1:spam     1:spam       0.926
6297     1:spam     1:spam       0.926
6298     1:spam     1:spam       0.926
6299      2:ham      2:ham       0.987
6300     1:spam     1:spam       0.926
6301     1:spam     1:spam       0.926
6302     1:spam     1:spam       0.926
6303      2:ham      2:ham       0.987
6304      2:ham      2:ham       0.987
6305     1:spam     1:spam       0.926
6306      2:ham      2:ham       0.862
6307     1:spam     1:spam       0.926
6308     1:spam     1:spam       0.926
6309     1:spam     1:spam       0.926
6310     1:spam     1:spam       0.926
6311     1:spam     1:spam       0.926
6312     1:spam     1:spam       0.926
6313      2:ham      2:ham       0.899
6314     1:spam     1:spam       0.677
6315     1:spam     1:spam       0.564
6316     1:spam     1:spam       0.926
6317     1:spam     1:spam       0.926
6318      2:ham     1:spam   +   0.564
6319     1:spam     1:spam       0.926
6320     1:spam     1:spam       0.926
6321     1:spam     1:spam       0.926
6322     1:spam     1:spam       0.926
6323     1:spam     1:spam       0.926
6324      2:ham      2:ham       0.911
6325     1:spam     1:spam       0.926
6326     1:spam     1:spam       0.926
6327     1:spam     1:spam       0.926
6328     1:spam     1:spam       0.926
6329     1:spam     1:spam       0.926
6330     1:spam     1:spam       0.926
6331     1:spam     1:spam       0.926
6332      2:ham     1:spam   +   0.706
6333     1:spam     1:spam       0.926
6334     1:spam     1:spam       0.926
6335      2:ham      2:ham       0.993
6336     1:spam     1:spam       0.926
6337     1:spam     1:spam       0.926
6338     1:spam     1:spam       0.926
6339     1:spam     1:spam       0.926
6340     1:spam     1:spam       0.926
6341      2:ham     1:spam   +   0.591
6342     1:spam     1:spam       0.926
6343     1:spam     1:spam       0.677
6344      2:ham      2:ham       0.899
6345     1:spam     1:spam       0.926
6346     1:spam     1:spam       0.926
6347     1:spam     1:spam       0.926
6348     1:spam     1:spam       0.926
6349     1:spam     1:spam       0.926
6350     1:spam     1:spam       0.926
6351     1:spam     1:spam       0.926
6352     1:spam     1:spam       0.926
6353     1:spam     1:spam       0.926
6354     1:spam     1:spam       0.926
6355      2:ham      2:ham       0.999
6356     1:spam     1:spam       0.926
6357     1:spam     1:spam       0.926
6358      2:ham      2:ham       0.911
6359     1:spam     1:spam       0.926
6360     1:spam     1:spam       0.926
6361     1:spam     1:spam       0.926
6362     1:spam     1:spam       0.926
6363     1:spam     1:spam       0.926
6364      2:ham      2:ham       0.999
6365     1:spam     1:spam       0.926
6366     1:spam     1:spam       0.564
6367      2:ham      2:ham       1
6368     1:spam     1:spam       0.926
6369     1:spam     1:spam       0.926
6370     1:spam     1:spam       0.926
6371      2:ham      2:ham       0.999
6372     1:spam     1:spam       0.926
6373     1:spam     1:spam       0.926
6374      2:ham      2:ham       0.99
6375     1:spam     1:spam       0.926
6376     1:spam     1:spam       0.926
6377     1:spam     1:spam       0.926
6378     1:spam     1:spam       0.926
6379     1:spam     1:spam       0.926
6380     1:spam     1:spam       0.658
6381     1:spam     1:spam       0.926
6382     1:spam     1:spam       0.926
6383     1:spam     1:spam       0.926
6384      2:ham      2:ham       0.899
6385      2:ham      2:ham       0.993
6386     1:spam     1:spam       0.926
6387      2:ham      2:ham       0.911
6388     1:spam     1:spam       0.926
6389      2:ham      2:ham       0.993
6390     1:spam     1:spam       0.926
6391      2:ham      2:ham       0.899
6392     1:spam     1:spam       0.926
6393     1:spam     1:spam       0.926
6394      2:ham      2:ham       0.993
6395      2:ham      2:ham       0.999
6396     1:spam     1:spam       0.926
6397     1:spam     1:spam       0.926
6398     1:spam     1:spam       0.926
6399     1:spam     1:spam       0.926
6400      2:ham      2:ham       0.999
6401      2:ham      2:ham       0.899
6402     1:spam     1:spam       0.926
6403     1:spam     1:spam       0.926
6404     1:spam     1:spam       0.926
6405     1:spam     1:spam       0.926
6406     1:spam     1:spam       0.926
6407     1:spam     1:spam       0.926
6408     1:spam     1:spam       0.926
6409     1:spam     1:spam       0.926
6410      2:ham      2:ham       0.631
6411     1:spam     1:spam       0.926
6412     1:spam     1:spam       0.926
6413     1:spam     1:spam       0.926
6414      2:ham      2:ham       0.899
6415     1:spam     1:spam       0.658
6416     1:spam     1:spam       0.926
6417     1:spam     1:spam       0.926
6418     1:spam     1:spam       0.926
6419     1:spam     1:spam       0.926
6420     1:spam     1:spam       0.926
6421     1:spam     1:spam       0.926
6422      2:ham      2:ham       0.968
6423      2:ham      2:ham       0.968
6424     1:spam      2:ham   +   0.631
6425      2:ham      2:ham       0.911
6426     1:spam     1:spam       0.926
6427     1:spam     1:spam       0.926
6428      2:ham     1:spam   +   0.926
6429      2:ham      2:ham       0.911
6430      2:ham      2:ham       0.911
6431     1:spam     1:spam       0.926
6432     1:spam     1:spam       0.926
6433     1:spam     1:spam       0.926
6434     1:spam     1:spam       0.926
6435     1:spam     1:spam       0.926
6436     1:spam     1:spam       0.926
6437     1:spam     1:spam       0.658
6438     1:spam     1:spam       0.926
6439     1:spam     1:spam       0.926
6440     1:spam     1:spam       0.926
6441     1:spam     1:spam       0.926
6442     1:spam     1:spam       0.926
6443     1:spam     1:spam       0.926
6444      2:ham      2:ham       0.899
6445     1:spam     1:spam       0.926
6446     1:spam     1:spam       0.926
6447      2:ham      2:ham       0.999
6448      2:ham      2:ham       0.999
6449     1:spam     1:spam       0.926
6450     1:spam     1:spam       0.926
6451     1:spam     1:spam       0.926
6452      2:ham      2:ham       0.911
6453     1:spam     1:spam       0.926
6454     1:spam     1:spam       0.926
6455     1:spam     1:spam       0.926
6456     1:spam     1:spam       0.926
6457     1:spam     1:spam       0.926
6458     1:spam     1:spam       0.926
6459     1:spam     1:spam       0.926
6460     1:spam     1:spam       0.926
6461     1:spam     1:spam       0.926
6462     1:spam     1:spam       0.926
6463     1:spam     1:spam       0.926
6464     1:spam     1:spam       0.926
6465     1:spam     1:spam       0.926
6466     1:spam     1:spam       0.926
6467     1:spam     1:spam       0.926
6468     1:spam     1:spam       0.926
6469      2:ham      2:ham       0.911
6470     1:spam     1:spam       0.926
6471     1:spam     1:spam       0.926
6472     1:spam     1:spam       0.926
6473      2:ham      2:ham       0.993
6474     1:spam     1:spam       0.926
6475      2:ham      2:ham       0.983
6476     1:spam     1:spam       0.926
6477     1:spam     1:spam       0.926
6478      2:ham      2:ham       0.899
6479      2:ham      2:ham       0.88
6480      2:ham      2:ham       0.993
6481      2:ham      2:ham       0.999
6482     1:spam     1:spam       0.926
6483     1:spam     1:spam       0.926
6484     1:spam     1:spam       0.926
6485     1:spam     1:spam       0.926
6486     1:spam     1:spam       0.674
6487     1:spam     1:spam       0.926
6488     1:spam     1:spam       0.926
6489     1:spam     1:spam       0.926
6490     1:spam     1:spam       0.926
6491     1:spam     1:spam       0.926
6492     1:spam     1:spam       0.926
6493     1:spam     1:spam       0.926
6494     1:spam     1:spam       0.926
6495     1:spam     1:spam       0.674
6496     1:spam     1:spam       0.658
6497     1:spam     1:spam       0.926
6498     1:spam     1:spam       0.926
6499     1:spam     1:spam       0.926
6500     1:spam     1:spam       0.926
6501     1:spam     1:spam       0.564
6502     1:spam     1:spam       0.926
6503     1:spam     1:spam       0.926
6504     1:spam     1:spam       0.926
6505     1:spam     1:spam       0.926
6506      2:ham      2:ham       0.983
6507     1:spam     1:spam       0.926
6508     1:spam     1:spam       0.926
6509     1:spam     1:spam       0.926
6510     1:spam     1:spam       0.926
6511     1:spam     1:spam       0.564
6512     1:spam     1:spam       0.926
6513      2:ham      2:ham       0.939
6514     1:spam     1:spam       0.926
6515     1:spam     1:spam       0.677
6516     1:spam     1:spam       0.926
6517     1:spam     1:spam       0.926
6518     1:spam     1:spam       0.926
6519     1:spam     1:spam       0.926
6520     1:spam     1:spam       0.926
6521     1:spam     1:spam       0.926
6522     1:spam     1:spam       0.926
6523     1:spam     1:spam       0.926
6524     1:spam     1:spam       0.926
6525     1:spam     1:spam       0.926
6526     1:spam     1:spam       0.926
6527     1:spam     1:spam       0.926
6528     1:spam     1:spam       0.926
6529     1:spam     1:spam       0.564
6530     1:spam     1:spam       0.926
6531     1:spam     1:spam       0.926
6532     1:spam     1:spam       0.591
6533      2:ham      2:ham       0.911
6534     1:spam     1:spam       0.926
6535     1:spam     1:spam       0.926
6536     1:spam     1:spam       0.926
6537     1:spam     1:spam       0.926
6538     1:spam     1:spam       0.926
6539      2:ham      2:ham       0.862
6540     1:spam     1:spam       0.926
6541      2:ham      2:ham       0.976
6542     1:spam     1:spam       0.658
6543     1:spam     1:spam       0.926
6544     1:spam     1:spam       0.564
6545      2:ham      2:ham       0.862
6546     1:spam     1:spam       0.926
6547     1:spam     1:spam       0.926
6548      2:ham     1:spam   +   0.926
6549      2:ham      2:ham       0.976
6550     1:spam     1:spam       0.926
6551      2:ham      2:ham       0.943
6552     1:spam     1:spam       0.926
6553     1:spam     1:spam       0.926
6554     1:spam     1:spam       0.926
6555     1:spam     1:spam       0.926
6556     1:spam     1:spam       0.926
6557     1:spam     1:spam       0.926
6558     1:spam     1:spam       0.926
6559     1:spam     1:spam       0.926
6560      2:ham     1:spam   +   0.564
6561      2:ham      2:ham       0.953
6562      2:ham     1:spam   +   0.58
6563     1:spam     1:spam       0.926
6564     1:spam     1:spam       0.926
6565     1:spam     1:spam       0.926
6566     1:spam     1:spam       0.926
6567     1:spam     1:spam       0.926
6568      2:ham     1:spam   +   0.658
6569     1:spam     1:spam       0.926
6570     1:spam     1:spam       0.564
6571     1:spam     1:spam       0.926
6572     1:spam     1:spam       0.926
6573      2:ham      2:ham       0.911
6574     1:spam     1:spam       0.926
6575     1:spam     1:spam       0.926
6576     1:spam     1:spam       0.926
6577     1:spam     1:spam       0.658
6578     1:spam     1:spam       0.926
6579     1:spam     1:spam       0.926
6580      2:ham      2:ham       0.989
6581      2:ham      2:ham       0.911
6582      2:ham      2:ham       1
6583     1:spam     1:spam       0.926
6584      2:ham      2:ham       0.911
6585     1:spam     1:spam       0.926
6586      2:ham      2:ham       0.834
6587     1:spam     1:spam       0.926
6588     1:spam     1:spam       0.926
6589     1:spam     1:spam       0.926
6590     1:spam     1:spam       0.926
6591     1:spam     1:spam       0.926
6592     1:spam     1:spam       0.926
6593     1:spam     1:spam       0.926
6594     1:spam     1:spam       0.926
6595     1:spam     1:spam       0.926
6596     1:spam     1:spam       0.926
6597      2:ham     1:spam   +   0.926
6598     1:spam     1:spam       0.926
6599     1:spam     1:spam       0.658
6600     1:spam     1:spam       0.926
6601      2:ham      2:ham       0.911
6602     1:spam     1:spam       0.926
6603     1:spam     1:spam       0.926
6604     1:spam     1:spam       0.926
6605     1:spam     1:spam       0.926
6606      2:ham      2:ham       0.899
6607     1:spam     1:spam       0.926
6608     1:spam     1:spam       0.926
6609      2:ham      2:ham       0.911
6610     1:spam     1:spam       0.926
6611     1:spam     1:spam       0.926
6612     1:spam     1:spam       0.926
6613     1:spam     1:spam       0.926
6614     1:spam     1:spam       0.926
6615     1:spam     1:spam       0.926
6616     1:spam     1:spam       0.926
6617     1:spam     1:spam       0.926
6618     1:spam     1:spam       0.926
6619     1:spam     1:spam       0.926
6620     1:spam     1:spam       0.926
6621     1:spam     1:spam       0.926
6622     1:spam     1:spam       0.658
6623     1:spam     1:spam       0.658
6624     1:spam     1:spam       0.926
6625     1:spam     1:spam       0.926
6626     1:spam     1:spam       0.926
6627      2:ham      2:ham       0.824
6628     1:spam     1:spam       0.926
6629     1:spam     1:spam       0.926
6630     1:spam     1:spam       0.926
6631     1:spam     1:spam       0.926
6632     1:spam     1:spam       0.926
6633     1:spam     1:spam       0.926
6634     1:spam     1:spam       0.926
6635      2:ham      2:ham       0.989
6636      2:ham      2:ham       0.985
6637     1:spam     1:spam       0.926
6638      2:ham      2:ham       0.911
6639     1:spam     1:spam       0.926
6640      2:ham     1:spam   +   0.926
6641      2:ham      2:ham       1
6642     1:spam     1:spam       0.926
6643     1:spam      2:ham   +   0.631
6644     1:spam     1:spam       0.926
6645     1:spam     1:spam       0.926
6646      2:ham      2:ham       0.989
6647     1:spam     1:spam       0.926
6648     1:spam     1:spam       0.926
6649     1:spam     1:spam       0.926
6650      2:ham     1:spam   +   0.926
6651     1:spam     1:spam       0.926
6652     1:spam     1:spam       0.926
6653      2:ham      2:ham       0.998
6654     1:spam     1:spam       0.926
6655      2:ham      2:ham       0.989
6656     1:spam     1:spam       0.926
6657     1:spam     1:spam       0.926
6658      2:ham      2:ham       0.911
6659     1:spam     1:spam       0.926
6660     1:spam     1:spam       0.926
6661     1:spam     1:spam       0.926
6662      2:ham      2:ham       0.989
6663     1:spam     1:spam       0.926
6664     1:spam     1:spam       0.926
6665      2:ham     1:spam   +   0.58
6666     1:spam     1:spam       0.926
6667     1:spam     1:spam       0.926
6668      2:ham      2:ham       0.993
6669     1:spam     1:spam       0.926
6670     1:spam     1:spam       0.926
6671     1:spam     1:spam       0.926
6672     1:spam     1:spam       0.926
6673     1:spam     1:spam       0.926
6674      2:ham     1:spam   +   0.591
6675      2:ham      2:ham       0.989
6676     1:spam     1:spam       0.926
6677     1:spam     1:spam       0.926
6678      2:ham      2:ham       0.911
6679     1:spam     1:spam       0.926
6680     1:spam     1:spam       0.926
6681     1:spam     1:spam       0.926
6682     1:spam     1:spam       0.926
6683     1:spam     1:spam       0.926
6684      2:ham      2:ham       0.911
6685      2:ham      2:ham       0.989
6686     1:spam     1:spam       0.926
6687     1:spam     1:spam       0.926
6688     1:spam     1:spam       0.926
6689     1:spam     1:spam       0.926
6690      2:ham      2:ham       0.824
6691      2:ham      2:ham       0.824
6692     1:spam     1:spam       0.926
6693     1:spam     1:spam       0.926
6694     1:spam     1:spam       0.926
6695     1:spam     1:spam       0.926
6696     1:spam     1:spam       0.926
6697      2:ham      2:ham       0.989
6698     1:spam     1:spam       0.926
6699     1:spam     1:spam       0.926
6700     1:spam     1:spam       0.926
6701      2:ham      2:ham       0.989
6702     1:spam     1:spam       0.926
6703     1:spam     1:spam       0.658
6704     1:spam     1:spam       0.926
6705     1:spam     1:spam       0.926
6706      2:ham     1:spam   +   0.564
6707     1:spam     1:spam       0.926
6708     1:spam     1:spam       0.926
6709     1:spam     1:spam       0.926
6710     1:spam     1:spam       0.926
6711     1:spam     1:spam       0.926
6712     1:spam     1:spam       0.926
6713      2:ham     1:spam   +   0.564
6714     1:spam     1:spam       0.926
6715      2:ham      2:ham       0.989
6716     1:spam     1:spam       0.926
6717     1:spam     1:spam       0.926
6718     1:spam     1:spam       0.926
6719      2:ham      2:ham       0.911
6720      2:ham      2:ham       0.953
6721     1:spam      2:ham   +   0.768
6722     1:spam      2:ham   +   0.768
6723      2:ham      2:ham       0.768
6724     1:spam      2:ham   +   0.956
6725     1:spam     1:spam       0.926
6726     1:spam     1:spam       0.926
6727      2:ham      2:ham       0.899
6728      2:ham      2:ham       0.899
6729     1:spam     1:spam       0.926
6730     1:spam     1:spam       0.926
6731      2:ham      2:ham       0.989
6732     1:spam     1:spam       0.926
6733     1:spam     1:spam       0.926
6734     1:spam     1:spam       0.926
6735     1:spam     1:spam       0.926
6736     1:spam     1:spam       0.926
6737     1:spam     1:spam       0.926
6738     1:spam     1:spam       0.926
6739      2:ham      2:ham       0.911
6740     1:spam     1:spam       0.926
6741     1:spam     1:spam       0.926
6742     1:spam     1:spam       0.926
6743      2:ham      2:ham       0.999
6744     1:spam     1:spam       0.926
6745     1:spam     1:spam       0.926
6746     1:spam     1:spam       0.926
6747      2:ham      2:ham       0.993
6748      2:ham      2:ham       0.989
6749     1:spam     1:spam       0.926
6750     1:spam     1:spam       0.926
6751      2:ham     1:spam   +   0.926
6752     1:spam     1:spam       0.926
6753      2:ham     1:spam   +   0.564
6754     1:spam     1:spam       0.926
6755      2:ham      2:ham       0.989
6756     1:spam     1:spam       0.926
6757     1:spam     1:spam       0.926
6758      2:ham      2:ham       0.899
6759     1:spam     1:spam       0.926
6760      2:ham      2:ham       0.989
6761      2:ham      2:ham       0.824
6762     1:spam     1:spam       0.926
6763     1:spam     1:spam       0.926
6764     1:spam     1:spam       0.926
6765     1:spam     1:spam       0.926
6766      2:ham      2:ham       0.911
6767     1:spam     1:spam       0.926
6768     1:spam     1:spam       0.926
6769      2:ham      2:ham       1
6770     1:spam     1:spam       0.926
6771      2:ham      2:ham       0.943
6772      2:ham      2:ham       0.999
6773     1:spam     1:spam       0.926
6774      2:ham      2:ham       0.824
6775      2:ham      2:ham       0.824
6776      2:ham      2:ham       0.824
6777      2:ham      2:ham       0.824
6778      2:ham      2:ham       0.824
6779     1:spam     1:spam       0.926
6780     1:spam     1:spam       0.926
6781     1:spam     1:spam       0.926
6782     1:spam     1:spam       0.926
6783     1:spam     1:spam       0.926
6784      2:ham     1:spam   +   0.564
6785     1:spam      2:ham   +   0.768
6786     1:spam     1:spam       0.926
6787     1:spam     1:spam       0.926
6788     1:spam     1:spam       0.926
6789     1:spam     1:spam       0.926
6790     1:spam     1:spam       0.926
6791     1:spam     1:spam       0.926
6792     1:spam     1:spam       0.926
6793     1:spam     1:spam       0.926
6794     1:spam     1:spam       0.926
6795     1:spam     1:spam       0.926
6796     1:spam     1:spam       0.674
6797      2:ham      2:ham       0.911
6798     1:spam     1:spam       0.926
6799     1:spam     1:spam       0.677
6800      2:ham      2:ham       0.911
6801     1:spam     1:spam       0.926
6802      2:ham      2:ham       0.989
6803     1:spam     1:spam       0.926
6804     1:spam     1:spam       0.926
6805     1:spam     1:spam       0.926
6806     1:spam     1:spam       0.926
6807      2:ham      2:ham       0.989
6808     1:spam     1:spam       0.926
6809      2:ham      2:ham       0.911
6810     1:spam     1:spam       0.926
6811      2:ham      2:ham       0.999
6812     1:spam     1:spam       0.926
6813     1:spam     1:spam       0.926
6814     1:spam     1:spam       0.926
6815     1:spam     1:spam       0.926
6816      2:ham      2:ham       0.989
6817      2:ham      2:ham       0.989
6818     1:spam     1:spam       0.926
6819     1:spam     1:spam       0.926
6820     1:spam     1:spam       0.926
6821     1:spam     1:spam       0.926
6822      2:ham     1:spam   +   0.564
6823     1:spam     1:spam       0.926
6824      2:ham      2:ham       0.911
6825      2:ham      2:ham       0.989
6826     1:spam     1:spam       0.926
6827     1:spam     1:spam       0.926
6828     1:spam     1:spam       0.926
6829     1:spam     1:spam       0.677
6830      2:ham     1:spam   +   0.926
6831     1:spam     1:spam       0.564
6832     1:spam     1:spam       0.926
6833     1:spam     1:spam       0.926
6834      2:ham     1:spam   +   0.658
6835     1:spam     1:spam       0.564
6836     1:spam     1:spam       0.926
6837     1:spam     1:spam       0.926
6838     1:spam     1:spam       0.926
6839      2:ham     1:spam   +   0.564
6840      2:ham      2:ham       0.989
6841     1:spam     1:spam       0.926
6842     1:spam     1:spam       0.926
6843      2:ham      2:ham       0.993
6844      2:ham      2:ham       0.993
6845      2:ham      2:ham       0.993
6846     1:spam     1:spam       0.926
6847     1:spam     1:spam       0.926
6848      2:ham      2:ham       0.999
6849      2:ham      2:ham       0.631
6850      2:ham      2:ham       0.99
6851      2:ham      2:ham       0.911
6852     1:spam     1:spam       0.926
6853      2:ham      2:ham       0.911
6854      2:ham      2:ham       0.939
6855     1:spam     1:spam       0.926
6856      2:ham      2:ham       0.989
6857      2:ham      2:ham       0.993
6858      2:ham      2:ham       0.988
6859     1:spam     1:spam       0.926
6860     1:spam     1:spam       0.926
6861      2:ham      2:ham       0.988
6862     1:spam     1:spam       0.926
6863     1:spam     1:spam       0.926
6864      2:ham      2:ham       0.939
6865     1:spam     1:spam       0.926
6866     1:spam     1:spam       0.926
6867     1:spam     1:spam       0.926
6868      2:ham      2:ham       0.862
6869      2:ham     1:spam   +   0.926
6870     1:spam     1:spam       0.926
6871      2:ham      2:ham       0.824
6872      2:ham      2:ham       0.824
6873     1:spam     1:spam       0.926
6874     1:spam     1:spam       0.926
6875      2:ham      2:ham       0.988
6876      2:ham      2:ham       0.988
6877      2:ham      2:ham       0.988
6878      2:ham     1:spam   +   0.926
